Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Critic_Score,User_Score
17022,Centipede: Infestation,Wii,2011.0,Shooter,Atari  ,0.05,,,0.0,,
17023,Countdown: The Game,Wii,2009.0,Puzzle,Mindscape  ,,0.05,,0.0,,
17024,Dengeki Gakuen RPG: Cross of Venus,DS,2009.0,Role-Playing,ASCII Media Works  ,,,0.05,,,
17025,The Sims 2: University,PC,2005.0,Simulation,Electronic Arts  ,0.01,0.04,,0.0,,
17026,Judge Dredd,PS,1998.0,Shooter,Activision  ,0.03,0.02,,0.0,,
17027,Minna no Ennichi,3DS,2012.0,Action,Namco Bandai Games  ,,,0.05,,,
17028,Sled Shred featuring the Jamaican Bobsled Team,Wii,2010.0,Sports,SouthPeak Interactive  ,0.05,,,0.0,,
17029,Rhapsody: A Musical Adventure,DS,2008.0,Role-Playing,NIS America  ,0.05,0.0,,0.0,6.7,
17030,King Arthur,XB,2004.0,Adventure,Konami  ,0.04,0.01,,0.0,6.5,
17031,Bass Rise,PS,1999.0,Sports,Bandai  ,0.03,0.02,,0.0,,
17032,Dynamite Headdy,GEN,1994.0,Platform,Sega  ,,,0.05,0.0,,
17033,Choujikuu Yousai Macross: Ai Oboete Imasu ka,PS3,2012.0,Action,Namco Bandai Games  ,,,0.05,,,
17034,Arcania: Gothic 4,PS4,2015.0,Role-Playing,Nordic Games  ,0.04,,,0.01,,
17036,The Long Dark,XOne,2018.0,Simulation,Skybound Games  ,0.05,,,0.01,,
17037,Jake Power: Policeman,DS,2009.0,Adventure,Ubisoft  ,0.05,0.0,,0.0,,
17038,Sega 3D Classics Collection,3DS,2016.0,Misc,Sega  ,0.05,,,0.01,7.0,
17039,Dragon's Lair 3D: Return to the Lair,XB,2002.0,Platform,Ubisoft  ,0.04,0.01,,0.0,,
17040,UEFA Champions League 2006-2007,X360,2007.0,Sports,EA Sports  ,0.04,0.01,,0.0,,
17041,Animal Planet: Vet Collection,DS,2010.0,Simulation,Activision  ,0.05,,,0.0,,
17042,Growlanser: Heritage of War (jp sales),PS2,2007.0,Role-Playing,Atlus  ,,,0.05,,,
17043,Myst IV: Revelation,XB,2005.0,Adventure,Ubisoft  ,0.04,0.01,,0.0,,
17044,Jewel Legends: Tree of Life,DS,2011.0,Puzzle,Rising Star   ,,0.05,,0.01,,
17045,Pachinko Wars II,SNES,1993.0,Misc,Coconuts Japan   ,,,0.05,,,
17046,The Nightmare of Druaga: Fushigino Dungeon,PS2,2004.0,Role-Playing,Namco  ,0.03,0.02,,0.01,6.4,
17047,Period Cube ~Shackles of Amadeus~,PSV,2017.0,Simulation,Aksys Games  ,0.02,,0.03,0.01,,
17048,Lucha Libre AAA: Heroes del Ring,X360,2010.0,Fighting,Konami  ,0.05,,,0.0,,
17049,Carnival Games,PS4,2018.0,Party,2K Games  ,0.04,,,0.01,,
17050,Rodea the Sky Soldier,3DS,2015.0,Action-Adventure,NIS America  ,0.04,0.0,,0.01,,
17051,Virtua Striker 2002,GC,2002.0,Sports,Sega  ,0.01,0.0,0.03,0.0,6.6,
17052,Princess on Ice,DS,2008.0,Sports,Aksys Games  ,0.04,0.01,,0.0,,
17053,SingStar Mallorca Party,PS3,2009.0,Misc,Sony Computer Entertainment  ,,0.04,,0.01,,
17054,My Horse & Me: Riding for Gold,Wii,2009.0,Sports,Atari  ,0.04,0.01,,0.0,,
17055,Yakuza 3,PS4,2018.0,Action-Adventure,Sega  ,,,0.05,,,
17056,Hatsune Miku: Project Diva Future Tone DX,PS4,2017.0,Misc,Sega  ,,,0.05,,,
17057,Fate/Unlimited Codes Portable,PSP,2009.0,Fighting,Capcom  ,,,0.05,,7.6,
17058,Major Minor's Majestic March,Wii,2009.0,Misc,Majesco  ,0.05,0.0,,0.0,4.5,
17059,Starblood Arena,PS4,2017.0,Shooter,Sony Interactive Entertainment  ,0.04,,,0.01,,
17060,Pro Evolution Soccer 2019,XOne,2018.0,Sports,Konami  ,0.02,0.02,,0.0,,
17061,Aliens in the Attic,DS,2009.0,Action,Playlogic Game Factory  ,0.05,0.0,,0.0,,
17062,Game no Kanzume Vol 2,SCD,1994.0,Misc,Sega  ,,,0.05,0.0,,
17063,Hellblade: Senua's Sacrifice,PS4,2018.0,Action-Adventure,505 Games  ,0.03,0.01,,0.01,8.3,
17064,Little Nightmares,NS,2018.0,Platform,Bandai Namco Entertainment  ,,0.02,0.03,0.0,,
17065,Disney's PK: Out of the Shadows,GC,2002.0,Platform,Ubisoft  ,0.04,0.01,,0.0,4.0,
17066,Bubsy: The Woolies Strike Back,PS4,2017.0,Platform,Accolade  ,0.04,,,0.01,,
17067,Jojo no Kimyou na Bouken: Phantom Blood,PS2,2006.0,Action,Bandai  ,,,0.05,,,
17068,Strange Brigade,XOne,2018.0,Shooter,Rebellion Developments  ,0.04,0.01,,0.01,,
17069,The Idolmaster 2,X360,2011.0,Simulation,Namco Bandai  ,,,0.05,,,
17070,Myth Makers: Orbs of Doom,Wii,2007.0,Puzzle,Bold Games  ,0.05,0.0,,0.0,,
17071,Power Drome,PS2,2004.0,Racing,Mud Duck Productions  ,0.03,0.02,,0.01,,
17072,Dreamer Series: Puppy Trainer,DS,2008.0,Simulation,DreamCatcher Interactive  ,0.05,,,0.0,,
17073,IL-2 Sturmovik: Cliffs of Dover,PC,2011.0,Simulation,Ubisoft  ,,0.05,,0.01,5.0,
17074,Pro Yakyuu Spirits 5 Kanzenban,PS2,2008.0,Sports,Konami  ,,,0.05,,,
17075,MorphX,X360,2010.0,Shooter,505 Games  ,0.05,0.0,,0.0,,
17076,Samantha Swift and the Hidden Roses of Athena,DS,2010.0,Adventure,Mumbo Jumbo  ,0.04,0.01,,0.0,,
17077,Shin Sangoku Musou 5 Special,PSP,2009.0,Action,KOEI  ,,,0.05,,,
17078,Gran Turismo / Motor Toon Grand Prix 2,PS,2003.0,Racing,Sony Computer Entertainment  ,0.03,0.02,,0.0,,
17079,Otogi 2: Immortal Warriors,XB,2004.0,Action,Sega  ,0.04,0.01,,0.0,,
17080,Pony Friends: Mini Breeds Edition,DS,2008.0,Simulation,Eidos Interactive  ,0.05,,,0.0,,
17081,Legend of Kay,PS2,2005.0,Action,Capcom  ,0.03,0.02,,0.01,7.2,
17082,Scribblenauts Mega Pack,NS,2018.0,Adventure,Warner Bros. Interactive Entertainment  ,0.05,,,0.01,,
17083,Piglet's Big Game,GC,2003.0,Platform,Gotham Games  ,0.04,0.01,,0.0,,
17084,Civilization Beyond Earth: Rising Tide,PC,2015.0,Strategy,2K Games  ,,0.05,,0.0,,
17085,Super Heroine Chronicle,PSV,2014.0,Misc,Namco Bandai Games  ,,,0.05,,,
17086,Hunted: The Demon's Forge,PC,2011.0,Role-Playing,Bethesda Softworks  ,0.03,0.01,,0.0,6.1,
17087,4 Elements,PC,2009.0,Puzzle,eGames  ,,0.04,,0.01,,
17088,Agatha Christie's The ABC Murders,XOne,2016.0,Adventure,Unfinished Pixel  ,0.04,0.0,,0.01,,
17089,Fallout: Brotherhood of Steel,XB,2004.0,Role-Playing,Interplay  ,0.04,0.01,,0.0,,
17090,"Love, Election and Chocolate Portable",PSP,2012.0,Visual Novel,Kadokawa Shoten  ,,,0.05,,,
17091,Strawberry Shortcake: Strawberryland Games,DS,2006.0,Action,Game Factory  ,0.05,0.0,,0.0,,
17092,IndyCar Series,XB,2003.0,Racing,Codemasters  ,0.04,0.01,,0.0,,
17093,Ultra Bust-A-Move,XB,2004.0,Puzzle,Majesco  ,0.04,0.01,,0.0,,
17094,Mortal Kombat X,PC,2015.0,Fighting,Warner Bros. Interactive Entertainment  ,0.01,0.04,,0.0,,
17095,Rally Fusion: Race of Champions,XB,2002.0,Racing,Activision  ,0.04,0.01,,0.0,,
17096,Piglet's Big Game,GBA,2003.0,Platform,THQ  ,0.04,0.01,,0.0,,
17097,Hero Bank 2,3DS,2014.0,Role-Playing,Sega  ,,,0.05,,,
17098,Mr Bean's Wacky World of Wii,Wii,2009.0,Adventure,Blast! Entertainment Ltd  ,,0.05,,0.0,,
17099,Ski Region Simulator 2012,PC,2011.0,Simulation,Giants Software  ,,0.05,,0.01,,
17100,Pinball Hall of Fame: The Gottlieb Collection,GC,2005.0,Misc,Crave Entertainment  ,0.04,0.01,,0.0,,
17101,TrackMania Turbo: Build to Race,DS,2011.0,Racing,DreamCatcher Interactive  ,0.02,0.02,,0.0,,
17102,Ferrari F355 Challenge,PS2,2002.0,Racing,Sega  ,0.03,0.02,,0.01,,
17103,Sherlock Holmes: Crimes & Punishments,X360,2014.0,Adventure,Focus Home Interactive  ,0.03,0.02,,0.0,,
17104,Metal Slug Anthology,PSP,2007.0,Shooter,SNK Playmore  ,0.02,0.0,0.02,0.01,,
17105,Kamen Rider: Dragon Knight,DS,2009.0,Fighting,D3 Publisher  ,0.05,0.0,,0.0,,
17106,Tiny Toon Adventures: Toonenstein - Dare to Scare,PS,1999.0,Action,Vatical Entertainment  ,0.03,0.02,,0.0,,
17107,Captain America: Super Soldier,DS,2011.0,Action,Sega  ,0.05,,,0.0,,
17108,Nitroplus Blasterz: Heroines Infinite Duel,PS4,2016.0,Fighting,Xseed Games  ,0.01,0.01,0.03,0.0,,
17109,TNA iMPACT: Cross the Line,PSP,2010.0,Fighting,SouthPeak Interactive  ,0.05,0.0,,0.0,3.5,
17110,TV Anime: Fairy Tale Gekitou! Madoushi Kessen,DS,2010.0,Fighting,Hudson Soft  ,,,0.05,,,
17111,Nobunaga's Ambition: Sphere of Influence,PS4,2015.0,Strategy,Tecmo Koei  ,0.04,,,0.01,,
17112,Mobile Suit Gundam Unicorn,PS3,2012.0,Action,Namco Bandai Games  ,,,0.05,,,
17113,Shifters,PS2,2002.0,Adventure,3DO  ,0.03,0.02,,0.01,,
17114,The BIGS 2,DS,2009.0,Sports,2K Sports  ,0.05,,,0.0,,
17115,RPG Tsukuru DS,DS,2010.0,Role-Playing,Enterbrain  ,,,0.05,,,
17116,Dramatic Dungeon: Sakura Wars - Kimi Arugatame,DS,2008.0,Role-Playing,Sega  ,,,0.05,,,
17117,The Mysterious Case of Dr. Jekyll and Mr. Hyde,DS,2011.0,Adventure,O-Games  ,0.02,0.03,,0.0,,
17118,Brothers: A Tale of Two Sons,XOne,2015.0,Adventure,505 Games  ,0.04,0.01,,0.01,,
17119,Sacred 3,X360,2014.0,Role-Playing,Deep Silver  ,0.03,0.02,,0.0,,
17120,The Long Dark,PS4,2018.0,Simulation,Skybound Games  ,0.04,,,0.01,,
17121,Imagine Animal Doctor Care Center,DS,2010.0,Simulation,Ubisoft  ,0.05,,,0.0,,
17123,Jewel Master: Cradle of Persia,DS,2014.0,Puzzle,Rising Star Games  ,,0.05,,0.0,,
17124,Lagoon,SNES,1991.0,Role-Playing,Kemco  ,,,0.05,0.0,,
17125,New Tokyo Legacy: Operation Babel,PSV,2017.0,Role-Playing,NIS America  ,0.01,0.0,0.04,0.0,,
17126,Imagine: Party Planner,DS,2010.0,Simulation,Ubisoft  ,0.05,0.0,,0.0,,
17127,Saint Seiya: Soldiers' Soul,PS3,2015.0,Fighting,Namco Bandai Games  ,,,0.05,,,
17128,Back to the Future: The Game,Wii,2011.0,Adventure,Telltale Games  ,0.05,0.0,,0.0,7.0,
17129,Nanostray 2,DS,2008.0,Shooter,Majesco  ,0.03,0.01,,0.0,,
17130,Air Traffic Chaos,DS,2008.0,Simulation,Majesco  ,0.05,0.0,,0.0,6.8,
17131,Trick x Logic: Season 1,PSP,2010.0,Adventure,Sony Computer Entertainment  ,,,0.05,,,
17132,Mawashite Tsunageru Touch Panic,DS,2006.0,Puzzle,Nintendo  ,,,0.05,,,
17133,Monster! Bass Fishing,GBA,2004.0,Sports,AIA  ,0.04,0.01,,0.0,,
17134,Sigma Star Saga,GBA,2005.0,Role-Playing,Namco  ,0.04,0.01,,0.0,,4.0
17135,Child of Light,PS4,2014.0,Role-Playing,Ubisoft  ,,0.01,0.04,0.0,,
17136,Winning Post 7 2010,PSP,2010.0,Sports,Tecmo Koei  ,,,0.05,,,
17137,Phantasy Star Online 2 Episode 4: Deluxe Package,PS4,2017.0,Role-Playing,Sega  ,,,0.05,,,
17138,Saints Row: Gat out of Hell,PS4,2015.0,Action,Deep Silver  ,,0.04,,0.01,,
17139,Batman: Gotham City Racer,PS,2001.0,Racing,Ubisoft  ,0.03,0.02,,0.0,,
17140,Sengoku Basara X,PS2,2008.0,Fighting,Capcom  ,,,0.05,,,
17141,DoDonPachi Resurrection,X360,2011.0,Shooter,Rising Star   ,,0.04,,0.01,,
17142,Little Dragons Café,PS4,2018.0,Simulation,Aksys Games  ,0.03,,0.01,0.01,,
17143,Werewolves Within,PS4,2016.0,Misc,Ubisoft  ,0.04,,,0.01,,
17144,Pet Pals: New Leash on Life,DS,2010.0,Simulation,Destineer  ,0.05,,,0.0,,
17145,Demon Gaze 2,PS4,2017.0,Role-Playing,NIS America  ,0.04,,,0.01,,
17146,Hysteria Hospital: Emergency Ward,Wii,2009.0,Action,O-Games  ,0.05,0.0,,0.0,,
17147,Doraemon: Nobita no Kyouryuu 2006 DS,DS,2006.0,Role-Playing,Sega  ,,,0.05,,,
17148,Nobunaga?s Ambition: Sphere of Influence ? Ascension,PS3,2016.0,Strategy,Tecmo Koei  ,,,0.05,,,
17149,Ontamarama,DS,2007.0,Action,Atlus  ,0.05,,,0.0,,
17150,DokiDoki Majo Shinpan!,DS,2007.0,Adventure,SNK Playmore  ,,,0.05,,,
17151,Starry * Sky: In Spring - PSP Edition,PSP,2010.0,Adventure,Asgard  ,,,0.05,,,
17153,Dokapon Journey,DS,2009.0,Role-Playing,Atlus  ,0.05,,,0.0,,
17154,FIFA Soccer 2004,GBA,2003.0,Sports,EA Sports  ,0.04,0.01,,0.0,8.5,
17155,Armored Core: Formula Front Extreme Battle,PSP,2005.0,Simulation,Agetec  ,0.05,,,0.0,6.7,
17156,Collar x Malice,PSV,2017.0,Action,Aksys Games  ,0.01,,0.03,0.01,,
17157,Downforce,PS2,2002.0,Racing,Titus  ,0.03,0.02,,0.01,,
17158,Little Busters! Converted Edition,PS2,2009.0,Adventure,Prototype  ,,,0.05,,,
17159,The Bureau: XCOM Declassified,PC,2013.0,Shooter,2K Games  ,,0.05,,0.0,,
17160,Need for Speed (2015),PC,2016.0,Racing,Electronic Arts  ,,0.05,,0.0,,
17161,The Elder Scrolls Online: Morrowind,PC,2017.0,MMO,Bethesda Softworks  ,0.02,0.03,,0.0,,
17162,Wicked Monster Blast!,Wii,2011.0,Shooter,Valcon Games  ,0.04,0.0,,0.0,,
17163,Disney's Party,GC,2003.0,Misc,Electronic Arts  ,0.04,0.01,,0.0,4.4,
17164,Kart Racer,Wii,2009.0,Racing,Nordic Games  ,0.03,0.01,,0.0,,
17165,Tennis no Oji-Sama: 2005 Crystal Drive,DS,2004.0,Sports,Konami  ,,,0.05,,,
17166,Summon Night X: Tears Crown,DS,2009.0,Role-Playing,Namco Bandai  ,,,0.05,,,
17167,Max & the Magic Marker,DS,2011.0,Platform,Unknown  ,,0.05,,0.0,,
17168,Sam & Max: Beyond Time and Space,Wii,2010.0,Adventure,Atari  ,0.05,,,0.0,,
17169,Taiho Shichauzo!,PS,2001.0,Adventure,Pioneer LDC  ,,,0.05,0.0,,
17170,Phantom Crash,XB,2002.0,Simulation,Phantagram  ,0.03,0.01,0.01,0.0,,
17171,Yanya Caballista: City Skater,PS2,2001.0,Sports,KOEI  ,0.02,0.02,,0.01,,
17172,Golf Club 2019,XOne,2018.0,Sports,2K Games  ,0.05,,,0.01,,
17173,Expendable,PS,2000.0,Action,Infogrames  ,0.03,0.02,,0.0,,
17174,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,DS,2005.0,Adventure,Activision  ,0.05,,,0.0,,
17175,rain,PS3,2013.0,Action-Adventure,Sony Computer Entertainment  ,,,0.05,,,
17176,The Idolmaster: Gravure For You! Vol. 2,PS3,2011.0,Misc,Namco Bandai  ,,,0.05,,,
17177,Arthur! Ready to Race,PS,2000.0,Racing,The Learning Company  ,0.03,0.02,,0.0,,
17178,Thunder Force V: Perfect System,PS,1998.0,Shooter,Working Designs  ,0.03,0.02,,0.0,,
17179,The Typing of the Dead,DC,2001.0,Shooter,Sega  ,,,0.05,,8.6,
17180,Prism: Light the Way,DS,2007.0,Puzzle,Eidos Interactive  ,0.05,0.0,,0.0,,
17181,Tenchu: Dark Secret,DS,2006.0,Action,Nintendo  ,0.03,0.0,0.01,0.0,,
17182,Hail to the Chimp,PS3,2008.0,Misc,Gamecock  ,0.05,,,0.01,7.0,
17183,Jenga World Tour,Wii,2007.0,Misc,Atari  ,0.05,0.0,,0.0,2.0,
17184,The Idolm@ster: Dearly Stars,DS,2009.0,Adventure,Namco Bandai  ,,,0.05,,,
17185,Zumba Fitness Core,X360,2012.0,Music,Majesco Entertainment  ,,0.05,,0.0,,
17186,Over the Hedge: Hammy Goes Nuts!,PSP,2006.0,Platform,Activision  ,0.05,,,0.0,,
17187,Ivy the Kiwi?,DS,2010.0,Puzzle,Xseed Games  ,0.04,0.0,,0.0,7.3,
17188,Bakemonogatari Portable,PSP,2012.0,Visual Novel,Namco Bandai Games  ,,,0.05,,,
17190,Real Farm,PS4,2017.0,Simulation,Soedesco  ,0.04,,,0.01,,
17191,Macross ? Scramble,PSV,2016.0,Action,Namco Bandai Games  ,,,0.05,,,
17192,Tom Clancy's HAWX 2,PC,2010.0,Action,Ubisoft  ,,0.04,,0.01,,
17193,Worms: WMD,PS4,2016.0,Strategy,Team17 Digital Ltd  ,0.02,0.02,,0.01,,
17194,Imagine: Artist,DS,2009.0,Misc,Ubisoft  ,0.05,,,0.0,,
17195,Shrek Super Party,GC,2003.0,Misc,TDK Mediactive  ,0.04,0.01,,0.0,4.9,
17196,Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,DS,2006.0,Misc,Nintendo  ,,,0.05,,,
17197,Bakusou Kyoudai Let's & Go!! Eternal Wings,PS,1998.0,Racing,Jaleco  ,,,0.05,0.0,,
17198,Monster 4x4: Masters of Metal,GC,2003.0,Racing,Ubisoft  ,0.04,0.01,,0.0,5.1,
17199,Top Spin 2,DS,2006.0,Sports,2K Sports  ,0.05,0.0,,0.0,5.2,
17200,The Banner Saga Trilogy - Bonus Edition,XOne,2018.0,Strategy,505 Games  ,0.05,,,0.01,,
17201,Keroro Gunsou: Enshuu da Yo! Zenin Shuugou Part 2,DS,2007.0,Action,Namco Bandai  ,,,0.05,,,
17202,NHL Blades of Steel '99,N64,1999.0,Sports,Konami  ,0.05,,,0.0,,
17203,New Hayarigami,PSV,2014.0,Visual Novel,Nippon Ichi Software  ,,,0.05,,,
17204,The Walking Dead: A Telltale Series Collection,XOne,2017.0,Adventure,Warner Bros. Interactive Entertainment  ,0.05,,,0.01,,
17205,Second Sight,GC,2004.0,Adventure,Codemasters  ,0.04,0.01,,0.0,7.9,
17206,My Hero Academia: Battle for All,3DS,2016.0,Fighting,Namco Bandai Games  ,,,0.05,,,
17207,Philosoma,PS,1996.0,Shooter,Sony Computer Entertainment  ,0.03,0.02,,0.0,5.0,
17208,Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield,SAT,1995.0,Misc,Sega  ,,,0.05,,,
17209,Noddy in Toyland,DS,2011.0,Misc,GSP  ,,0.05,,0.0,,
17210,Puyo Pop,GBA,2002.0,Puzzle,THQ  ,0.04,0.01,,0.0,,
17211,Marriage Royale: Prism Story,PSP,2010.0,Adventure,ASCII Media Works  ,,,0.05,,,
17212,Atelier Escha & Logy Plus: Alchemists of the Dusk Sky,PSV,2015.0,Role-Playing,Tecmo Koei  ,,,0.05,,,
17213,Kamiwaza,PS2,2006.0,Action,Acquire  ,,,0.05,,,
17214,Rave Master,GC,2005.0,Fighting,Konami  ,,,0.05,0.0,6.8,
17215,Syberia III,PS4,2016.0,Adventure,Anuman  ,0.04,0.0,,0.01,,
17216,Suzuki Super-Bikes II: Riding Challenge,DS,2008.0,Racing,Valcon Games  ,0.05,,,0.0,,
17217,Kinnikuman Muscle Grand Prix Max,PS2,2006.0,Fighting,Konami  ,,,0.05,,,
17218,Arcana Heart 3,X360,2011.0,Fighting,PQube  ,,0.02,0.02,0.0,,
17219,Jim Henson's Muppets in Spy Muppets: License to Croak,GBA,2003.0,Action,TDK Mediactive  ,0.04,0.01,,0.0,,
17220,Medal of Honor: European Assault (weekly JP sales),PS2,2005.0,Shooter,Electronic Arts  ,,,0.05,,,
17221,Alias,XB,2004.0,Action,Acclaim Entertainment  ,0.04,0.01,,0.0,,
17222,Super Robot Taisen Neo,Wii,2009.0,Strategy,Namco Bandai  ,,,0.05,,,
17223,Sengoku BASARA Sanada Yukimura-den,PS4,2016.0,Action,Capcom  ,,,0.05,,,
17224,Blazing Souls: Accelate,PSP,2010.0,Role-Playing,Aksys Games  ,0.04,0.0,0.01,0.01,,
17225,ESPN International Winter Sports 2002,GC,2002.0,Sports,Konami  ,0.04,0.01,,0.0,,
17226,GRID,DS,2008.0,Racing,Codemasters  ,0.04,0.0,,0.0,7.9,
17227,All Star Tennis 99,N64,1999.0,Sports,Ubisoft  ,0.04,0.01,,0.0,5.1,
17230,Blues Brothers 2000,N64,2000.0,Platform,Titus  ,0.04,0.01,,0.0,4.9,
17231,Brawlout,NS,2018.0,Fighting,Merge Games  ,0.01,,,0.0,6.2,
17233,Chameleon Twist 2,N64,1999.0,Platform,Sunsoft  ,0.04,0.01,,0.0,,
17235,Dual Heroes,N64,1998.0,Fighting,Electro Brain  ,0.04,0.01,,0.0,,
17238,Fighter Destiny 2,N64,2000.0,Fighting,SouthPeak Interactive  ,0.04,0.01,,0.0,,
17240,Front Mission 2089: Border of Madness,DS,2008.0,Strategy,Square Enix  ,,,0.05,,,
17242,Growlanser,PSP,2009.0,Role-Playing,Atlus  ,,,0.04,,,
17243,Hercules: The Legendary Journeys,N64,2000.0,Action,Titus  ,0.04,0.01,,0.0,,
17244,Metal Max 2 Reloaded,DS,2011.0,Role-Playing,Unknown  ,,,0.05,,,
17250,OutRun 2006: Coast 2 Coast,PS2,2006.0,Racing,Sega  ,0.02,0.01,0.01,0.0,,
17260,VOEZ,NS,2018.0,Music,PM Studios  ,0.01,,0.01,0.0,8.5,
17261,Kids Learn Music A+ Edition,DS,2011.0,Misc,Unknown  ,0.05,,,0.0,,
17262,Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen,DS,2007.0,Misc,Spike  ,,,0.05,,,
17263,Mahjong 3D: Warriors of the Emperor,3DS,2020.0,Misc,Unknown  ,,0.05,,0.0,,
17264,PachiPara 14: Fuu to Kumo to Super Umi in Okinawa,PS2,2007.0,Misc,Irem Software Engineering  ,,,0.05,,,
17265,Winning Post World,PS3,2009.0,Sports,KOEI  ,,,0.05,,,
17266,Arx Fatalis,XB,2003.0,Role-Playing,DreamCatcher Interactive  ,0.04,0.01,,0.0,,
17267,Slam Dunk SD Heat Up!!,SNES,1995.0,Sports,Bandai  ,,,0.05,,,
17268,Venetica,PC,2011.0,Role-Playing,Atari  ,,0.04,,0.01,6.0,
17269,Scribblenauts: Showdown,PS4,2018.0,Platform,Warner Bros. Interactive  ,0.04,,,0.01,,
17270,Virtua Tennis 3,PSP,2007.0,Sports,Sega  ,0.02,0.02,,0.01,,
17271,MXGP Pro,PS4,2018.0,Racing,Milestone S.r.l.  ,0.04,,,0.01,,
17272,Orcs & Elves,DS,2007.0,Role-Playing,Electronic Arts  ,0.05,0.0,,0.0,,
17273,Dead in the Water,PS,1999.0,Action,ASC Games  ,0.03,0.02,,0.0,,
17274,Winning Post 7 2013,PS3,2013.0,Sports,Tecmo Koei  ,,,0.05,,,
17275,Detective Conan: Prelude from the Past,DS,2012.0,Adventure,Namco Bandai Games  ,,,0.05,,,
17276,Dr. Seuss: Green Eggs and Ham,GBA,2003.0,Action,NewKidCo  ,0.04,0.01,,0.0,,
17277,Atelier Rorona: Alchemist of Arland,PSV,2014.0,Misc,NIS America  ,,,0.05,,,
17278,Guilty Gear Dust Strikers,DS,2006.0,Fighting,Majesco  ,0.05,,,0.0,,
17279,Rugby 18,XOne,2017.0,Sports,Koch Media  ,0.04,,,0.01,,
17280,Dark Summit,GC,2002.0,Sports,THQ  ,0.04,0.01,,0.0,,
17281,Has-Been Heroes,XOne,2017.0,Action,GameTrust  ,0.04,,,0.01,,
17282,NAtURAL DOCtRINE,PS3,2014.0,Role-Playing,NIS America  ,0.03,0.01,0.01,0.01,,
17283,DiRT 2,PC,2009.0,Racing,Codemasters  ,,0.04,,0.01,9.0,
17284,Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,DS,2010.0,Adventure,Namco Bandai  ,,,0.05,,,
17285,Turbo Turtle Adventure,GBA,2002.0,Puzzle,Majesco  ,0.04,0.01,,0.0,,
17286,Deformers,XOne,2017.0,Action,Ready at Dawn  ,0.04,,,0.01,,
17287,Sengoku Basara 4: Sumeragi,PS4,2015.0,Action,Capcom  ,,,0.05,,,
17288,Star Wars Battlefront II (2017),PC,2017.0,Shooter,Electronic Arts  ,0.02,0.02,,0.0,,
17289,Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,SNES,1994.0,Misc,Vap  ,,,0.05,,,
17290,Sébastien Loeb Rally EVO,PS4,2016.0,Racing,Square Enix  ,,0.04,,0.01,,
17291,Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases,PSP,2006.0,Adventure,Bandai  ,,,0.05,,,
17292,Corpse Party,PSP,2011.0,Adventure,Xseed Games  ,,,0.05,,,
17293,PQ2: Practical Intelligence Quotient,PSP,2007.0,Puzzle,D3 Publisher  ,0.04,0.0,,0.0,,
17294,Extinction,XOne,2018.0,Action,Maximum Games  ,0.04,,,0.01,,
17295,My Riding Stables: Life with Horses,NS,2018.0,Simulation,TREVA Entertainment  ,0.04,,,0.01,,
17296,Chronicles of the Sword,PS,1996.0,Adventure,Psygnosis  ,0.03,0.02,,0.0,,
17297,DuckTales: Remastered,PS3,2013.0,Platform,Capcom  ,0.01,0.04,,0.01,8.6,
17298,Keiba Eight Special,SNES,1993.0,Sports,Misawa  ,,,0.05,0.0,,
17299,The Lost Vikings,GBA,2003.0,Puzzle,Blizzard Entertainment  ,0.04,0.01,,0.0,,
17300,XBlaze Lost: Memories,PS3,2015.0,Visual Novel,Aksys Games  ,0.04,,,0.01,,
17301,Apex Construct,PS4,2018.0,Action,Perp Games  ,0.04,,,0.01,,
17302,Bejeweled Twist,PC,2008.0,Puzzle,PopCap Games  ,0.01,0.04,,0.01,,
17303,Secret Files: Tunguska,DS,2010.0,Adventure,Deep Silver  ,0.04,0.01,,0.0,,
17304,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,GC,2005.0,Platform,Global Star Software  ,0.04,0.01,,0.0,,
17305,Harukanaru Toki no Naka de 3,PS2,2004.0,Adventure,KOEI  ,,,0.05,,,
17306,Fishing Sim World,PS4,2018.0,Simulation,Dovetail Games  ,0.04,,,0.01,,
17307,Star Wars: Republic Commando,PC,2005.0,Shooter,LucasArts  ,,0.05,,0.0,,7.7
17308,Reel Fishing: The Great Outdoors,PSP,2006.0,Sports,SVG Distribution  ,0.05,,,0.0,,
17309,Guild 01,3DS,2012.0,Misc,Level 5  ,,,0.05,,,
17310,Hotel for Dogs,Wii,2009.0,Simulation,505 Games  ,0.04,0.0,,0.0,,
17311,Corpse Party: Blood Covered - Repeated Fear,3DS,2015.0,Adventure,5pb  ,,,0.05,,,
17312,Durarara!! 3-way Standoff,PSP,2010.0,Adventure,ASCII Media Works  ,,,0.05,,,
17313,Ty the Tasmanian Tiger 3: Night of the Quinkan,GBA,2005.0,Action,Activision  ,0.04,0.01,,0.0,,
